"Notes"	"Year"	"Year Code"	"Cancer Sites"	"Cancer Sites Code"	Count
	"2007"	"2007"	"Skin excluding Basal and Squamous"	"25010-25020"	66627
	"2007"	"2007"	"Melanoma of the Skin"	"25010"	61549
	"2007"	"2007"	"Other Non-Epithelial Skin"	"25020"	5078
	"2007"	"2007"	"Male and Female Breast"	"26000"	213762
	"2007"	"2007"	"Female Breast"	"26000-Female"	211939
	"2007"	"2007"	"Male Breast"	"26000-Male"	1823
	"2007"	"2007"	"Female Genital System"	"27010-27070"	84589
	"2007"	"2007"	"Cervix Uteri"	"27010"	12923
	"2007"	"2007"	"Corpus Uteri"	"27020"	41419
	"2007"	"2007"	"Uterus, NOS"	"27030"	1300
	"2007"	"2007"	"Ovary"	"27040"	21955
	"2007"	"2007"	"Vagina"	"27050"	1222
	"2007"	"2007"	"Vulva"	"27060"	4389
	"2007"	"2007"	"Other Female Genital Organs"	"27070"	1381
	"2007"	"2007"	"Male Genital System"	"28010-28040"	251112
	"2007"	"2007"	"Prostate"	"28010"	241424
	"2007"	"2007"	"Testis"	"28020"	8123
	"2007"	"2007"	"Penis"	"28030"	1260
	"2007"	"2007"	"Other Male Genital Organs"	"28040"	305
	"2007"	"2007"	"Urinary System"	"29010-29040"	121924
	"2007"	"2007"	"Urinary Bladder, invasive and in situ"	"29010"	68061
	"2007"	"2007"	"Kidney and Renal Pelvis"	"29020"	51149
	"2007"	"2007"	"Ureter"	"29030"	1802
	"2007"	"2007"	"Other Urinary Organs"	"29040"	912
	"2007"	"2007"	"Eye and Orbit"	"30000"	2804
	"2007"	"2007"	"Brain and Other Nervous System"	"31010-31040"	21451
	"2007"	"2007"	"Brain"	"31010"	19995
	"2007"	"2007"	"Cranial Nerves Other Nervous System"	"31040"	1456
	"2007"	"2007"	"Endocrine System"	"32010-32020"	39524
	"2007"	"2007"	"Thyroid"	"32010"	37140
	"2007"	"2007"	"Other Endocrine including Thymus"	"32020"	2384
	"2007"	"2007"	"Lymphomas"	"33011-33042"	71243
	"2007"	"2007"	"Hodgkin Lymphoma"	"33011-33012"	8727
	"2007"	"2007"	"Hodgkin - Nodal"	"33011"	8417
	"2007"	"2007"	"Hodgkin - Extranodal"	"33012"	310
	"2007"	"2007"	"Non-Hodgkin Lymphoma"	"33041-33042"	62516
	"2007"	"2007"	"NHL - Nodal"	"33041"	43297
	"2007"	"2007"	"NHL - Extranodal"	"33042"	19219
	"2007"	"2007"	"Myeloma"	"34000"	19055
	"2007"	"2007"	"Leukemias"	"35011-35043"	41833
	"2007"	"2007"	"Acute Lymphocytic Leukemia"	"35011"	4757
	"2007"	"2007"	"Chronic Lymphocytic Leukemia"	"35012"	15003
	"2007"	"2007"	"Acute Myeloid Leukemia"	"35021"	11336
	"2007"	"2007"	"Chronic Myeloid Leukemia"	"35022"	5130
	"2007"	"2007"	"Other Leukemias"	"35041-35043"	5607
	"2007"	"2007"	"Other Lymphocytic Leukemia"	"35013"	1403
	"2007"	"2007"	"Acute Monocytic Leukemia"	"35031"	937
	"2007"	"2007"	"Other Acute Leukemia"	"35041"	872
	"2007"	"2007"	"Aleukemic, Subleukemic and NOS"	"35043"	1811
	"2007"	"2007"	"Other Myeloid/Monocytic Leukemia"	"35023"	584
	"2007"	"2007"	"Mesothelioma"	"36010"	3198
	"2007"	"2007"	"Kaposi Sarcoma"	"36020"	1395
	"2007"	"2007"	"Miscellaneous"	"37000"	58048
	"2007"	"2007"	"Male and Female Breast, In Situ"	"Breast-InSitu"	52596
	"2007"	"2007"	"Female Breast, In Situ"	"Breast-InSitu-Female"	52345
	"2007"	"2007"	"Male Breast, In Situ"	"Breast-InSitu-Male"	251
	"2008"	"2008"	"All Invasive Cancer Sites Combined"	"0"	1569045
	"2008"	"2008"	"Oral Cavity and Pharynx"	"20010-20100"	37832
	"2008"	"2008"	"Lip"	"20010"	2059
	"2008"	"2008"	"Tongue"	"20020"	11121
	"2008"	"2008"	"Salivary Gland"	"20030"	4108
	"2008"	"2008"	"Floor of Mouth"	"20040"	2139
	"2008"	"2008"	"Gum and Other Mouth"	"20050"	5312
	"2008"	"2008"	"Nasopharynx"	"20060"	1877
	"2008"	"2008"	"Tonsil"	"20070"	6340
	"2008"	"2008"	"Oropharynx"	"20080"	1667
	"2008"	"2008"	"Hypopharynx"	"20090"	2318
	"2008"	"2008"	"Other Oral Cavity and Pharynx"	"20100"	891
	"2008"	"2008"	"Digestive System"	"21010-21130"	277190
	"2008"	"2008"	"Esophagus"	"21010"	16520
	"2008"	"2008"	"Stomach"	"21020"	21562
	"2008"	"2008"	"Small Intestine"	"21030"	7174
	"2008"	"2008"	"Colon and Rectum"	"21041-21052"	149217
	"2008"	"2008"	"Colon excluding Rectum"	"21041-21049"	108107
	"2008"	"2008"	"Cecum"	"21041"	23012
	"2008"	"2008"	"Appendix"	"21042"	2445
	"2008"	"2008"	"Ascending Colon"	"21043"	20828
	"2008"	"2008"	"Hepatic Flexure"	"21044"	5330
	"2008"	"2008"	"Transverse Colon"	"21045"	9744
	"2008"	"2008"	"Splenic Flexure"	"21046"	3272
	"2008"	"2008"	"Descending Colon"	"21047"	6252
	"2008"	"2008"	"Sigmoid Colon"	"21048"	28537
	"2008"	"2008"	"Large Intestine, NOS"	"21049"	8687
	"2008"	"2008"	"Rectum and Rectosigmoid Junction"	"21051-21052"	41110
	"2008"	"2008"	"Rectosigmoid Junction"	"21051"	10827
	"2008"	"2008"	"Rectum"	"21052"	30283
	"2008"	"2008"	"Anus, Anal Canal and Anorectum"	"21060"	5728
	"2008"	"2008"	"Liver and Intrahepatic Bile Duct"	"21071-21072"	23300
	"2008"	"2008"	"Liver"	"21071"	21119
	"2008"	"2008"	"Intrahepatic Bile Duct"	"21072"	2181
	"2008"	"2008"	"Gallbladder"	"21080"	3611
	"2008"	"2008"	"Other Biliary"	"21090"	5559
	"2008"	"2008"	"Pancreas"	"21100"	39815
	"2008"	"2008"	"Retroperitoneum"	"21110"	1250
	"2008"	"2008"	"Peritoneum, Omentum and Mesentery"	"21120"	2138
	"2008"	"2008"	"Other Digestive Organs"	"21130"	1316
	"2008"	"2008"	"Respiratory System"	"22010-22060"	232703
	"2008"	"2008"	"Nose, Nasal Cavity and Middle Ear"	"22010"	2301
	"2008"	"2008"	"Larynx"	"22020"	12770
	"2008"	"2008"	"Lung and Bronchus"	"22030"	216882
	"2008"	"2008"	"Pleura"	"22050"	109
	"2008"	"2008"	"Trachea, Mediastinum and Other Respiratory Organs"	"22060"	641
	"2008"	"2008"	"Bones and Joints"	"23000"	2979
	"2008"	"2008"	"Soft Tissue including Heart"	"24000"	10467
	"2008"	"2008"	"Skin excluding Basal and Squamous"	"25010-25020"	68936
	"2008"	"2008"	"Melanoma of the Skin"	"25010"	63566
	"2008"	"2008"	"Other Non-Epithelial Skin"	"25020"	5370
	"2008"	"2008"	"Male and Female Breast"	"26000"	219522
	"2008"	"2008"	"Female Breast"	"26000-Female"	217562
	"2008"	"2008"	"Male Breast"	"26000-Male"	1960
	"2008"	"2008"	"Female Genital System"	"27010-27070"	86843
	"2008"	"2008"	"Cervix Uteri"	"27010"	12940
	"2008"	"2008"	"Corpus Uteri"	"27020"	42978
	"2008"	"2008"	"Uterus, NOS"	"27030"	1471
	"2008"	"2008"	"Ovary"	"27040"	22248
	"2008"	"2008"	"Vagina"	"27050"	1272
	"2008"	"2008"	"Vulva"	"27060"	4422
	"2008"	"2008"	"Other Female Genital Organs"	"27070"	1512
	"2008"	"2008"	"Male Genital System"	"28010-28040"	240519
	"2008"	"2008"	"Prostate"	"28010"	230469
	"2008"	"2008"	"Testis"	"28020"	8313
	"2008"	"2008"	"Penis"	"28030"	1370
	"2008"	"2008"	"Other Male Genital Organs"	"28040"	367
	"2008"	"2008"	"Urinary System"	"29010-29040"	125188
	"2008"	"2008"	"Urinary Bladder, invasive and in situ"	"29010"	69096
	"2008"	"2008"	"Kidney and Renal Pelvis"	"29020"	53132
	"2008"	"2008"	"Ureter"	"29030"	1862
	"2008"	"2008"	"Other Urinary Organs"	"29040"	1098
	"2008"	"2008"	"Eye and Orbit"	"30000"	2801
	"2008"	"2008"	"Brain and Other Nervous System"	"31010-31040"	21844
	"2008"	"2008"	"Brain"	"31010"	20382
	"2008"	"2008"	"Cranial Nerves Other Nervous System"	"31040"	1462
	"2008"	"2008"	"Endocrine System"	"32010-32020"	43132
	"2008"	"2008"	"Thyroid"	"32010"	40615
	"2008"	"2008"	"Other Endocrine including Thymus"	"32020"	2517
	"2008"	"2008"	"Lymphomas"	"33011-33042"	72630
	"2008"	"2008"	"Hodgkin Lymphoma"	"33011-33012"	9030
	"2008"	"2008"	"Hodgkin - Nodal"	"33011"	8694
	"2008"	"2008"	"Hodgkin - Extranodal"	"33012"	336
	"2008"	"2008"	"Non-Hodgkin Lymphoma"	"33041-33042"	63600
	"2008"	"2008"	"NHL - Nodal"	"33041"	43818
	"2008"	"2008"	"NHL - Extranodal"	"33042"	19782
	"2008"	"2008"	"Myeloma"	"34000"	20228
	"2008"	"2008"	"Leukemias"	"35011-35043"	42865
	"2008"	"2008"	"Acute Lymphocytic Leukemia"	"35011"	4969
	"2008"	"2008"	"Chronic Lymphocytic Leukemia"	"35012"	15452
	"2008"	"2008"	"Acute Myeloid Leukemia"	"35021"	11748
	"2008"	"2008"	"Chronic Myeloid Leukemia"	"35022"	5267
	"2008"	"2008"	"Other Leukemias"	"35041-35043"	5429
	"2008"	"2008"	"Other Lymphocytic Leukemia"	"35013"	1367
	"2008"	"2008"	"Acute Monocytic Leukemia"	"35031"	827
	"2008"	"2008"	"Other Acute Leukemia"	"35041"	934
	"2008"	"2008"	"Aleukemic, Subleukemic and NOS"	"35043"	1733
	"2008"	"2008"	"Other Myeloid/Monocytic Leukemia"	"35023"	568
	"2008"	"2008"	"Mesothelioma"	"36010"	3262
	"2008"	"2008"	"Kaposi Sarcoma"	"36020"	1300
	"2008"	"2008"	"Miscellaneous"	"37000"	58804
	"2008"	"2008"	"Male and Female Breast, In Situ"	"Breast-InSitu"	55179
	"2008"	"2008"	"Female Breast, In Situ"	"Breast-InSitu-Female"	54930
	"2008"	"2008"	"Male Breast, In Situ"	"Breast-InSitu-Male"	249
	"2009"	"2009"	"All Invasive Cancer Sites Combined"	"0"	1587168
	"2009"	"2009"	"Oral Cavity and Pharynx"	"20010-20100"	38436
	"2009"	"2009"	"Lip"	"20010"	2028
	"2009"	"2009"	"Tongue"	"20020"	11275
	"2009"	"2009"	"Salivary Gland"	"20030"	4190
	"2009"	"2009"	"Floor of Mouth"	"20040"	2133
	"2009"	"2009"	"Gum and Other Mouth"	"20050"	5219
	"2009"	"2009"	"Nasopharynx"	"20060"	1756
	"2009"	"2009"	"Tonsil"	"20070"	6945
	"2009"	"2009"	"Oropharynx"	"20080"	1645
	"2009"	"2009"	"Hypopharynx"	"20090"	2380
	"2009"	"2009"	"Other Oral Cavity and Pharynx"	"20100"	865
	"2009"	"2009"	"Digestive System"	"21010-21130"	277740
	"2009"	"2009"	"Esophagus"	"21010"	16753
	"2009"	"2009"	"Stomach"	"21020"	22045
	"2009"	"2009"	"Small Intestine"	"21030"	7427
	"2009"	"2009"	"Colon and Rectum"	"21041-21052"	145356
	"2009"	"2009"	"Colon excluding Rectum"	"21041-21049"	104408
	"2009"	"2009"	"Cecum"	"21041"	22054
	"2009"	"2009"	"Appendix"	"21042"	2479
	"2009"	"2009"	"Ascending Colon"	"21043"	20451
	"2009"	"2009"	"Hepatic Flexure"	"21044"	4984
	"2009"	"2009"	"Transverse Colon"	"21045"	9684
	"2009"	"2009"	"Splenic Flexure"	"21046"	3186
	"2009"	"2009"	"Descending Colon"	"21047"	5864
	"2009"	"2009"	"Sigmoid Colon"	"21048"	27322
	"2009"	"2009"	"Large Intestine, NOS"	"21049"	8384
	"2009"	"2009"	"Rectum and Rectosigmoid Junction"	"21051-21052"	40948
	"2009"	"2009"	"Rectosigmoid Junction"	"21051"	10508
	"2009"	"2009"	"Rectum"	"21052"	30440
	"2009"	"2009"	"Anus, Anal Canal and Anorectum"	"21060"	6211
	"2009"	"2009"	"Liver and Intrahepatic Bile Duct"	"21071-21072"	25354
	"2009"	"2009"	"Liver"	"21071"	23008
	"2009"	"2009"	"Intrahepatic Bile Duct"	"21072"	2346
	"2009"	"2009"	"Gallbladder"	"21080"	3834
	"2009"	"2009"	"Other Biliary"	"21090"	5807
	"2009"	"2009"	"Pancreas"	"21100"	40382
	"2009"	"2009"	"Retroperitoneum"	"21110"	1234
	"2009"	"2009"	"Peritoneum, Omentum and Mesentery"	"21120"	1983
	"2009"	"2009"	"Other Digestive Organs"	"21130"	1354
	"2009"	"2009"	"Respiratory System"	"22010-22060"	233756
	"2009"	"2009"	"Nose, Nasal Cavity and Middle Ear"	"22010"	2311
	"2009"	"2009"	"Larynx"	"22020"	12867
	"2009"	"2009"	"Lung and Bronchus"	"22030"	217852
	"2009"	"2009"	"Pleura"	"22050"	117
	"2009"	"2009"	"Trachea, Mediastinum and Other Respiratory Organs"	"22060"	609
	"2009"	"2009"	"Bones and Joints"	"23000"	3090
	"2009"	"2009"	"Soft Tissue including Heart"	"24000"	10703
	"2009"	"2009"	"Skin excluding Basal and Squamous"	"25010-25020"	71560
	"2009"	"2009"	"Melanoma of the Skin"	"25010"	65917
	"2009"	"2009"	"Other Non-Epithelial Skin"	"25020"	5643
	"2009"	"2009"	"Male and Female Breast"	"26000"	225202
	"2009"	"2009"	"Female Breast"	"26000-Female"	223296
	"2009"	"2009"	"Male Breast"	"26000-Male"	1906
	"2009"	"2009"	"Female Genital System"	"27010-27070"	89105
	"2009"	"2009"	"Cervix Uteri"	"27010"	13144
	"2009"	"2009"	"Corpus Uteri"	"27020"	44889
	"2009"	"2009"	"Uterus, NOS"	"27030"	1546
	"2009"	"2009"	"Ovary"	"27040"	21939
	"2009"	"2009"	"Vagina"	"27050"	1285
	"2009"	"2009"	"Vulva"	"27060"	4660
	"2009"	"2009"	"Other Female Genital Organs"	"27070"	1642
	"2009"	"2009"	"Male Genital System"	"28010-28040"	236302
	"2009"	"2009"	"Prostate"	"28010"	226482
	"2009"	"2009"	"Testis"	"28020"	8254
	"2009"	"2009"	"Penis"	"28030"	1234
	"2009"	"2009"	"Other Male Genital Organs"	"28040"	332
	"2009"	"2009"	"Urinary System"	"29010-29040"	127394
	"2009"	"2009"	"Urinary Bladder, invasive and in situ"	"29010"	70233
	"2009"	"2009"	"Kidney and Renal Pelvis"	"29020"	54320
	"2009"	"2009"	"Ureter"	"29030"	1870
	"2009"	"2009"	"Other Urinary Organs"	"29040"	971
	"2009"	"2009"	"Eye and Orbit"	"30000"	2791
	"2009"	"2009"	"Brain and Other Nervous System"	"31010-31040"	22104
	"2009"	"2009"	"Brain"	"31010"	20586
	"2009"	"2009"	"Cranial Nerves Other Nervous System"	"31040"	1518
	"2009"	"2009"	"Endocrine System"	"32010-32020"	45999
	"2009"	"2009"	"Thyroid"	"32010"	43596
	"2009"	"2009"	"Other Endocrine including Thymus"	"32020"	2403
	"2009"	"2009"	"Lymphomas"	"33011-33042"	73973
	"2009"	"2009"	"Hodgkin Lymphoma"	"33011-33012"	8777
	"2009"	"2009"	"Hodgkin - Nodal"	"33011"	8465
	"2009"	"2009"	"Hodgkin - Extranodal"	"33012"	312
	"2009"	"2009"	"Non-Hodgkin Lymphoma"	"33041-33042"	65196
	"2009"	"2009"	"NHL - Nodal"	"33041"	44549
	"2009"	"2009"	"NHL - Extranodal"	"33042"	20647
	"2009"	"2009"	"Myeloma"	"34000"	21176
	"2009"	"2009"	"Leukemias"	"35011-35043"	43907
	"2009"	"2009"	"Acute Lymphocytic Leukemia"	"35011"	4873
	"2009"	"2009"	"Chronic Lymphocytic Leukemia"	"35012"	15762
	"2009"	"2009"	"Acute Myeloid Leukemia"	"35021"	11950
	"2009"	"2009"	"Chronic Myeloid Leukemia"	"35022"	5644
	"2009"	"2009"	"Other Leukemias"	"35041-35043"	5678
	"2009"	"2009"	"Other Lymphocytic Leukemia"	"35013"	1442
	"2009"	"2009"	"Acute Monocytic Leukemia"	"35031"	804
	"2009"	"2009"	"Other Acute Leukemia"	"35041"	944
	"2009"	"2009"	"Aleukemic, Subleukemic and NOS"	"35043"	1784
	"2009"	"2009"	"Other Myeloid/Monocytic Leukemia"	"35023"	704
	"2009"	"2009"	"Mesothelioma"	"36010"	3291
	"2009"	"2009"	"Kaposi Sarcoma"	"36020"	1273
	"2009"	"2009"	"Miscellaneous"	"37000"	59366
	"2009"	"2009"	"Male and Female Breast, In Situ"	"Breast-InSitu"	57435
	"2009"	"2009"	"Female Breast, In Situ"	"Breast-InSitu-Female"	57178
	"2009"	"2009"	"Male Breast, In Situ"	"Breast-InSitu-Male"	257
	"2010"	"2010"	"All Invasive Cancer Sites Combined"	"0"	1581184
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	39358
	"2010"	"2010"	"Lip"	"20010"	2145
	"2010"	"2010"	"Tongue"	"20020"	11444
	"2010"	"2010"	"Salivary Gland"	"20030"	4219
	"2010"	"2010"	"Floor of Mouth"	"20040"	2149
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	5361
	"2010"	"2010"	"Nasopharynx"	"20060"	1831
	"2010"	"2010"	"Tonsil"	"20070"	7077
	"2010"	"2010"	"Oropharynx"	"20080"	1842
	"2010"	"2010"	"Hypopharynx"	"20090"	2301
	"2010"	"2010"	"Other Oral Cavity and Pharynx"	"20100"	989
	"2010"	"2010"	"Digestive System"	"21010-21130"	277205
	"2010"	"2010"	"Esophagus"	"21010"	16072
	"2010"	"2010"	"Stomach"	"21020"	23075
	"2010"	"2010"	"Small Intestine"	"21030"	7956
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	141628
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	101515
	"2010"	"2010"	"Cecum"	"21041"	21721
	"2010"	"2010"	"Appendix"	"21042"	2863
	"2010"	"2010"	"Ascending Colon"	"21043"	19837
	"2010"	"2010"	"Hepatic Flexure"	"21044"	4684
	"2010"	"2010"	"Transverse Colon"	"21045"	9350
	"2010"	"2010"	"Splenic Flexure"	"21046"	3054
	"2010"	"2010"	"Descending Colon"	"21047"	5890
	"2010"	"2010"	"Sigmoid Colon"	"21048"	25801
	"2010"	"2010"	"Large Intestine, NOS"	"21049"	8315
	"2010"	"2010"	"Rectum and Rectosigmoid Junction"	"21051-21052"	40113
	"2010"	"2010"	"Rectosigmoid Junction"	"21051"	10197
	"2010"	"2010"	"Rectum"	"21052"	29916
	"2010"	"2010"	"Anus, Anal Canal and Anorectum"	"21060"	6075
	"2010"	"2010"	"Liver and Intrahepatic Bile Duct"	"21071-21072"	26253
	"2010"	"2010"	"Liver"	"21071"	23297
	"2010"	"2010"	"Intrahepatic Bile Duct"	"21072"	2956
	"2010"	"2010"	"Gallbladder"	"21080"	3859
	"2010"	"2010"	"Other Biliary"	"21090"	5933
	"2010"	"2010"	"Pancreas"	"21100"	41690
	"2010"	"2010"	"Retroperitoneum"	"21110"	1247
	"2010"	"2010"	"Peritoneum, Omentum and Mesentery"	"21120"	1971
	"2010"	"2010"	"Other Digestive Organs"	"21130"	1446
	"2010"	"2010"	"Respiratory System"	"22010-22060"	231001
	"2010"	"2010"	"Nose, Nasal Cavity and Middle Ear"	"22010"	2217
	"2010"	"2010"	"Larynx"	"22020"	13014
	"2010"	"2010"	"Lung and Bronchus"	"22030"	215023
	"2010"	"2010"	"Pleura"	"22050"	107
	"2010"	"2010"	"Trachea, Mediastinum and Other Respiratory Organs"	"22060"	640
	"2010"	"2010"	"Bones and Joints"	"23000"	3005
	"2010"	"2010"	"Soft Tissue including Heart"	"24000"	10968
	"2010"	"2010"	"Skin excluding Basal and Squamous"	"25010-25020"	71461
	"2010"	"2010"	"Melanoma of the Skin"	"25010"	66108
	"2010"	"2010"	"Other Non-Epithelial Skin"	"25020"	5353
	"2010"	"2010"	"Male and Female Breast"	"26000"	222051
	"2010"	"2010"	"Female Breast"	"26000-Female"	220061
	"2010"	"2010"	"Male Breast"	"26000-Male"	1990
	"2010"	"2010"	"Female Genital System"	"27010-27070"	89740
	"2010"	"2010"	"Cervix Uteri"	"27010"	12753
	"2010"	"2010"	"Corpus Uteri"	"27020"	46027
	"2010"	"2010"	"Uterus, NOS"	"27030"	1523
	"2010"	"2010"	"Ovary"	"27040"	21556
	"2010"	"2010"	"Vagina"	"27050"	1335
	"2010"	"2010"	"Vulva"	"27060"	4674
	"2010"	"2010"	"Other Female Genital Organs"	"27070"	1872
	"2010"	"2010"	"Male Genital System"	"28010-28040"	228650
	"2010"	"2010"	"Prostate"	"28010"	218639
	"2010"	"2010"	"Testis"	"28020"	8357
	"2010"	"2010"	"Penis"	"28030"	1307
	"2010"	"2010"	"Other Male Genital Organs"	"28040"	347
	"2010"	"2010"	"Urinary System"	"29010-29040"	127295
	"2010"	"2010"	"Urinary Bladder, invasive and in situ"	"29010"	70372
	"2010"	"2010"	"Kidney and Renal Pelvis"	"29020"	54066
	"2010"	"2010"	"Ureter"	"29030"	1867
	"2010"	"2010"	"Other Urinary Organs"	"29040"	990
	"2010"	"2010"	"Eye and Orbit"	"30000"	2736
	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	21913
	"2010"	"2010"	"Brain"	"31010"	20497
	"2010"	"2010"	"Cranial Nerves Other Nervous System"	"31040"	1416
	"2010"	"2010"	"Endocrine System"	"32010-32020"	47198
	"2010"	"2010"	"Thyroid"	"32010"	44703
	"2010"	"2010"	"Other Endocrine including Thymus"	"32020"	2495
	"2010"	"2010"	"Lymphomas"	"33011-33042"	74466
	"2010"	"2010"	"Hodgkin Lymphoma"	"33011-33012"	8845
	"2010"	"2010"	"Hodgkin - Nodal"	"33011"	8702
	"2010"	"2010"	"Hodgkin - Extranodal"	"33012"	143
	"2010"	"2010"	"Non-Hodgkin Lymphoma"	"33041-33042"	65621
	"2010"	"2010"	"NHL - Nodal"	"33041"	44784
	"2010"	"2010"	"NHL - Extranodal"	"33042"	20837
	"2010"	"2010"	"Myeloma"	"34000"	22157
	"2010"	"2010"	"Leukemias"	"35011-35043"	46900
	"2010"	"2010"	"Acute Lymphocytic Leukemia"	"35011"	5021
	"2010"	"2010"	"Chronic Lymphocytic Leukemia"	"35012"	16321
	"2010"	"2010"	"Acute Myeloid Leukemia"	"35021"	13749
	"2010"	"2010"	"Chronic Myeloid Leukemia"	"35022"	5970
	"2010"	"2010"	"Other Leukemias"	"35041-35043"	5839
	"2010"	"2010"	"Other Lymphocytic Leukemia"	"35013"	1418
	"2010"	"2010"	"Acute Monocytic Leukemia"	"35031"	832
	"2010"	"2010"	"Other Acute Leukemia"	"35041"	934
	"2010"	"2010"	"Aleukemic, Subleukemic and NOS"	"35043"	2018
	"2010"	"2010"	"Other Myeloid/Monocytic Leukemia"	"35023"	637
	"2010"	"2010"	"Mesothelioma"	"36010"	3319
	"2010"	"2010"	"Kaposi Sarcoma"	"36020"	1227
	"2010"	"2010"	"Miscellaneous"	"37000"	60534
	"2010"	"2010"	"Male and Female Breast, In Situ"	"Breast-InSitu"	54408
	"2010"	"2010"	"Female Breast, In Situ"	"Breast-InSitu-Female"	54186
	"2010"	"2010"	"Male Breast, In Situ"	"Breast-InSitu-Male"	222
	"2011"	"2011"	"All Invasive Cancer Sites Combined"	"0"	1611084
	"2011"	"2011"	"Oral Cavity and Pharynx"	"20010-20100"	41010
	"2011"	"2011"	"Lip"	"20010"	2133
	"2011"	"2011"	"Tongue"	"20020"	12343
	"2011"	"2011"	"Salivary Gland"	"20030"	4231
	"2011"	"2011"	"Floor of Mouth"	"20040"	2053
	"2011"	"2011"	"Gum and Other Mouth"	"20050"	5490
	"2011"	"2011"	"Nasopharynx"	"20060"	1816
	"2011"	"2011"	"Tonsil"	"20070"	7501
	"2011"	"2011"	"Oropharynx"	"20080"	1897
	"2011"	"2011"	"Hypopharynx"	"20090"	2397
	"2011"	"2011"	"Other Oral Cavity and Pharynx"	"20100"	1149
	"2011"	"2011"	"Digestive System"	"21010-21130"	281755
	"2011"	"2011"	"Esophagus"	"21010"	16523
	"2011"	"2011"	"Stomach"	"21020"	23334
	"2011"	"2011"	"Small Intestine"	"21030"	8085
	"2011"	"2011"	"Colon and Rectum"	"21041-21052"	141459
	"2011"	"2011"	"Colon excluding Rectum"	"21041-21049"	101422
	"2011"	"2011"	"Cecum"	"21041"	21768
	"2011"	"2011"	"Appendix"	"21042"	3047
	"2011"	"2011"	"Ascending Colon"	"21043"	19850
	"2011"	"2011"	"Hepatic Flexure"	"21044"	4696
	"2011"	"2011"	"Transverse Colon"	"21045"	9125
	"2011"	"2011"	"Splenic Flexure"	"21046"	2986
	"2011"	"2011"	"Descending Colon"	"21047"	6063
	"2011"	"2011"	"Sigmoid Colon"	"21048"	25783
	"2011"	"2011"	"Large Intestine, NOS"	"21049"	8104
	"2011"	"2011"	"Rectum and Rectosigmoid Junction"	"21051-21052"	40037
	"2011"	"2011"	"Rectosigmoid Junction"	"21051"	10087
	"2011"	"2011"	"Rectum"	"21052"	29950
	"2011"	"2011"	"Anus, Anal Canal and Anorectum"	"21060"	6372
	"2011"	"2011"	"Liver and Intrahepatic Bile Duct"	"21071-21072"	27740
	"2011"	"2011"	"Liver"	"21071"	24620
	"2011"	"2011"	"Intrahepatic Bile Duct"	"21072"	3120
	"2011"	"2011"	"Gallbladder"	"21080"	3902
	"2011"	"2011"	"Other Biliary"	"21090"	6176
	"2011"	"2011"	"Pancreas"	"21100"	43205
	"2011"	"2011"	"Retroperitoneum"	"21110"	1333
	"2011"	"2011"	"Peritoneum, Omentum and Mesentery"	"21120"	2002
	"2011"	"2011"	"Other Digestive Organs"	"21130"	1624
	"2011"	"2011"	"Respiratory System"	"22010-22060"	231065
	"2011"	"2011"	"Nose, Nasal Cavity and Middle Ear"	"22010"	2267
	"2011"	"2011"	"Larynx"	"22020"	12772
	"2011"	"2011"	"Lung and Bronchus"	"22030"	215359
	"2011"	"2011"	"Pleura"	"22050"	101
	"2011"	"2011"	"Trachea, Mediastinum and Other Respiratory Organs"	"22060"	566
	"2011"	"2011"	"Bones and Joints"	"23000"	3063
	"2011"	"2011"	"Soft Tissue including Heart"	"24000"	10896
	"2011"	"2011"	"Skin excluding Basal and Squamous"	"25010-25020"	74803
	"2011"	"2011"	"Melanoma of the Skin"	"25010"	69290
	"2011"	"2011"	"Other Non-Epithelial Skin"	"25020"	5513
	"2011"	"2011"	"Male and Female Breast"	"26000"	230028
	"2011"	"2011"	"Female Breast"	"26000-Female"	228046
	"2011"	"2011"	"Male Breast"	"26000-Male"	1982
	"2011"	"2011"	"Female Genital System"	"27010-27070"	91577
	"2011"	"2011"	"Cervix Uteri"	"27010"	12700
	"2011"	"2011"	"Corpus Uteri"	"27020"	47396
	"2011"	"2011"	"Uterus, NOS"	"27030"	1627
	"2011"	"2011"	"Ovary"	"27040"	21660
	"2011"	"2011"	"Vagina"	"27050"	1317
	"2011"	"2011"	"Vulva"	"27060"	4839
	"2011"	"2011"	"Other Female Genital Organs"	"27070"	2038
	"2011"	"2011"	"Male Genital System"	"28010-28040"	234091
	"2011"	"2011"	"Prostate"	"28010"	224098
	"2011"	"2011"	"Testis"	"28020"	8225
	"2011"	"2011"	"Penis"	"28030"	1399
	"2011"	"2011"	"Other Male Genital Organs"	"28040"	369
	"2011"	"2011"	"Urinary System"	"29010-29040"	130032
	"2011"	"2011"	"Urinary Bladder, invasive and in situ"	"29010"	71365
	"2011"	"2011"	"Kidney and Renal Pelvis"	"29020"	55681
	"2011"	"2011"	"Ureter"	"29030"	1941
	"2011"	"2011"	"Other Urinary Organs"	"29040"	1045
	"2011"	"2011"	"Eye and Orbit"	"30000"	2784
